Levels,Forecast_Methods,Target_Service_Level,Senario,Achieved_Service_Level,Holding_Costs,Backlogging_Costs,Group
11,LGBM_BU,95%,BU_IR,0.9808007597720684,6.7452224955978455,0.8437252856127293,HOUSEHOLD
12,LGBM_BU,95%,BU_IR,0.9270971236009147,2.334230339257905,1.7576265519610683,HOUSEHOLD
10,LGBM_BU,99%,BU_IR,0.9997953336062219,23.496081579820792,0.0958443390979304,HOUSEHOLD
11,LGBM_BU,99%,BU_IR,0.9931170648805359,9.260925202545392,1.6562339844389198,HOUSEHOLD
12,LGBM_BU,99%,BU_IR,0.9589463734103583,3.1486824993514717,5.144204172297567,HOUSEHOLD
10,ETS,90%,BU_IR,0.9846500204666394,11.95216073040724,0.39823996491016156,HOUSEHOLD
11,ETS,90%,BU_IR,0.944516645006498,4.923164580042152,0.982580683922482,HOUSEHOLD
12,ETS,90%,BU_IR,0.87595528944518,1.763313671860587,1.3278775446894455,HOUSEHOLD
10,ETS,95%,BU_IR,0.9937917860553964,15.222880652953082,0.3463540968535229,HOUSEHOLD
11,ETS,95%,BU_IR,0.9673597920623813,6.215420180748068,1.199772880291568,HOUSEHOLD
12,ETS,95%,BU_IR,0.9067451959722389,2.173289981941072,2.0481514507899155,HOUSEHOLD
10,ETS,99%,BU_IR,0.9987037795060718,21.399136721894006,0.29539425808208997,HOUSEHOLD
11,ETS,99%,BU_IR,0.987518744376687,8.689738766978627,2.4242887912529416,HOUSEHOLD
12,ETS,99%,BU_IR,0.945033247081478,2.972029133253135,6.144888555113976,HOUSEHOLD
10,ETS_BU,90%,BU_IR,0.9846500204666394,11.952160728424035,0.3982399683530649,HOUSEHOLD
11,ETS_BU,90%,BU_IR,0.944516645006498,4.9231645802480655,0.982580683495362,HOUSEHOLD
12,ETS_BU,90%,BU_IR,0.87595528944518,1.763313672399652,1.3278775437405381,HOUSEHOLD
10,ETS_BU,95%,BU_IR,0.9937917860553964,15.222880649972126,0.3463540985784088,HOUSEHOLD
11,ETS_BU,95%,BU_IR,0.9673597920623813,6.21542018107882,1.1997728804505063,HOUSEHOLD
12,ETS_BU,95%,BU_IR,0.9067451959722389,2.1732899826652985,2.048151448792366,HOUSEHOLD
10,ETS_BU,99%,BU_IR,0.9987037795060718,21.39913671765756,0.2953942620623985,HOUSEHOLD
11,ETS_BU,99%,BU_IR,0.987518744376687,8.689738767496008,2.424288795012352,HOUSEHOLD
12,ETS_BU,99%,BU_IR,0.945033247081478,2.9720291343938485,6.144888551272645,HOUSEHOLD
10,LGBM,90%,TD_IR,0.8775071633237822,4.645068888543954,2.925061278782499,HOUSEHOLD
11,LGBM,90%,TD_IR,0.7705288413475957,2.2983613988382,4.330396902362689,HOUSEHOLD
12,LGBM,90%,TD_IR,0.701824327034942,1.0399453828254264,4.004266254344667,HOUSEHOLD
10,LGBM,95%,TD_IR,0.9164620002728885,5.768863753993097,4.075230499433671,HOUSEHOLD
11,LGBM,95%,TD_IR,0.8108467459762071,2.723501133725768,7.244972720383208,HOUSEHOLD
12,LGBM,95%,TD_IR,0.7259974124443375,1.1660169546080055,7.547232657136624,HOUSEHOLD
10,LGBM,99%,TD_IR,0.9593737208350389,7.973022410483664,9.957786225774525,HOUSEHOLD
11,LGBM,99%,TD_IR,0.8703488953314006,3.5753883510617848,24.553114001515425,HOUSEHOLD
12,LGBM,99%,TD_IR,0.7673243370642275,1.4155480503097555,31.778283516187496,HOUSEHOLD
10,LGBM_TD,90%,TD_IR,0.8775071633237822,4.645068888543954,2.925061278782499,HOUSEHOLD
11,LGBM_TD,90%,TD_IR,0.7725032490252924,2.2793622583821405,4.204410454960201,HOUSEHOLD
12,LGBM_TD,90%,TD_IR,0.7056166506198098,1.0249385368118034,3.866075512594219,HOUSEHOLD
10,LGBM_TD,95%,TD_IR,0.9164620002728885,5.768863753993097,4.075230499433671,HOUSEHOLD
11,LGBM_TD,95%,TD_IR,0.8129461161651504,2.7065247935623264,7.019278023914649,HOUSEHOLD
12,LGBM_TD,95%,TD_IR,0.7297358286195691,1.1519128666258993,7.272729273234825,HOUSEHOLD
10,LGBM_TD,99%,TD_IR,0.9593737208350389,7.973022410483664,9.957786225774525,HOUSEHOLD
11,LGBM_TD,99%,TD_IR,0.8724332700189943,3.5618381965217747,23.733250616680486,HOUSEHOLD
12,LGBM_TD,99%,TD_IR,0.7709248505636458,1.4031790142110598,30.520672813577445,HOUSEHOLD
10,ETS,90%,TD_IR,0.8634875153499796,5.017427494296525,3.4347881682652157,HOUSEHOLD
11,ETS,90%,TD_IR,0.7814255723283015,2.378566086836477,3.9748004182049135,HOUSEHOLD
12,ETS,90%,TD_IR,0.7449051229590404,1.011739777194197,3.263508057191362,HOUSEHOLD
10,ETS,95%,TD_IR,0.904625460499386,6.221978471271734,4.807483035450438,HOUSEHOLD
11,ETS,95%,TD_IR,0.8237428771368589,2.8551175515989864,6.566548993284945,HOUSEHOLD
12,ETS,95%,TD_IR,0.7688563104264452,1.1571881601644003,6.055039192255055,HOUSEHOLD
10,ETS,99%,TD_IR,0.9525173966434711,8.590213292208864,11.7461763796774,HOUSEHOLD
11,ETS,99%,TD_IR,0.88222033389983,3.8013104861787546,21.78786527948733,HOUSEHOLD
12,ETS,99%,TD_IR,0.8079304067878205,1.4435904472298515,24.816279033481845,HOUSEHOLD
10,ETS_TD,90%,TD_IR,0.8634875153499796,5.017427494296525,3.4347881682652157,HOUSEHOLD
11,ETS_TD,90%,TD_IR,0.7819554133759872,2.3757695292029504,3.874030275618089,HOUSEHOLD
12,ETS_TD,90%,TD_IR,0.7469623801500381,1.0043356458654364,3.1830765521892106,HOUSEHOLD
10,ETS_TD,95%,TD_IR,0.904625460499386,6.221978471271734,4.807483035450438,HOUSEHOLD
11,ETS_TD,95%,TD_IR,0.8242977106867939,2.8537560821474197,6.3835832537312385,HOUSEHOLD
12,ETS_TD,95%,TD_IR,0.7705587816423958,1.1507869691815125,5.904210207132798,HOUSEHOLD
10,ETS_TD,99%,TD_IR,0.9525173966434711,8.590213292208864,11.7461763796774,HOUSEHOLD
11,ETS_TD,99%,TD_IR,0.8828751374587623,3.803513832608876,21.138836019481847,HOUSEHOLD
12,ETS_TD,99%,TD_IR,0.8097620050547599,1.4389202724362067,24.198631632175825,HOUSEHOLD
10,LGBM,90%,MinT_IR,0.9758493655341793,8.849629061966326,0.6611400091075346,HOUSEHOLD
11,LGBM,90%,MinT_IR,0.9218084574627612,3.8068015269604185,1.5038872815390962,HOUSEHOLD
12,LGBM,90%,MinT_IR,0.8737601295783688,1.6414621210033185,1.481222520448469,HOUSEHOLD
10,LGBM,95%,MinT_IR,0.9877541274389412,11.075765690334046,0.6941771006288561,HOUSEHOLD
11,LGBM,95%,MinT_IR,0.9481805458362491,4.686729634604972,2.0751371316853424,HOUSEHOLD
12,LGBM,95%,MinT_IR,0.8974380190155253,1.9153210750363765,2.508693869420514,HOUSEHOLD
10,LGBM,99%,MinT_IR,0.9966230045026606,15.299856914237242,1.000797527203719,HOUSEHOLD
11,LGBM,99%,MinT_IR,0.9750424872538238,6.392875198433448,5.144865924584406,HOUSEHOLD
12,LGBM,99%,MinT_IR,0.9295680888193525,2.4448366190340924,8.878577992294204,HOUSEHOLD
10,LGBM_MinT,90%,MinT_IR,0.9711761495429118,8.378017731028022,0.7392585430384825,HOUSEHOLD
11,LGBM_MinT,90%,MinT_IR,0.9161651504548636,3.7524461557952566,1.502024640296677,HOUSEHOLD
12,LGBM_MinT,90%,MinT_IR,0.8677525875556625,1.609389635025867,1.5116780180339378,HOUSEHOLD
10,LGBM_MinT,95%,MinT_IR,0.9848205757947879,10.532295997026164,0.8020228103657626,HOUSEHOLD
11,LGBM_MinT,95%,MinT_IR,0.9436369089273218,4.604182615853433,2.1015320487943288,HOUSEHOLD
12,LGBM_MinT,95%,MinT_IR,0.8914843844024551,1.8737732493223942,2.5812072223210683,HOUSEHOLD
10,LGBM_MinT,99%,MinT_IR,0.9955655614681402,14.624577713520218,1.206429378890814,HOUSEHOLD
11,LGBM_MinT,99%,MinT_IR,0.9722183344996501,6.2558586368978695,5.349138320453857,HOUSEHOLD
12,LGBM_MinT,99%,MinT_IR,0.9244105287439323,2.384835450834227,9.257581318897383,HOUSEHOLD
10,ETS,90%,MinT_IR,0.953301951152954,8.274071952349555,1.1345909628014832,HOUSEHOLD
11,ETS,90%,MinT_IR,0.8964510646805958,3.6383734702112074,1.7917295079729547,HOUSEHOLD
12,ETS,90%,MinT_IR,0.8479522706302403,1.4723398263608902,1.706322972140803,HOUSEHOLD
10,ETS,95%,MinT_IR,0.9760199208623277,10.498290443536462,1.2394372179620345,HOUSEHOLD
11,ETS,95%,MinT_IR,0.9298510446865941,4.527413220640303,2.515522022783577,HOUSEHOLD
12,ETS,95%,MinT_IR,0.8739745055562241,1.747708879417701,2.9035151650937028,HOUSEHOLD
10,ETS,99%,MinT_IR,0.9924955655614681,14.743641093799058,1.9110227003376279,HOUSEHOLD
11,ETS,99%,MinT_IR,0.9652254323702889,6.2556677730423145,6.377673762553874,HOUSEHOLD
12,ETS,99%,MinT_IR,0.9111618425803346,2.284000878695626,10.334405489769118,HOUSEHOLD
10,ETS_MinT,90%,MinT_IR,0.9488334015554646,7.453347119749357,1.241862385954204,HOUSEHOLD
11,ETS_MinT,90%,MinT_IR,0.8865490352894132,3.320847381643091,1.9658149219318954,HOUSEHOLD
12,ETS_MinT,90%,MinT_IR,0.8381561660047339,1.376440342379496,1.8167372355431701,HOUSEHOLD
10,ETS_MinT,95%,MinT_IR,0.9737003683995088,9.48739317554074,1.3968202787694795,HOUSEHOLD
11,ETS_MinT,95%,MinT_IR,0.9219534139758072,4.128103224722502,2.8254063361508046,HOUSEHOLD
12,ETS_MinT,95%,MinT_IR,0.8649180607373531,1.6263484042295036,3.133193189369907,HOUSEHOLD
10,ETS_MinT,99%,MinT_IR,0.9910970118706508,13.379181097105148,2.3506861894873694,HOUSEHOLD
11,ETS_MinT,99%,MinT_IR,0.9598970308907327,5.70388048460143,7.47876284898699,HOUSEHOLD
12,ETS_MinT,99%,MinT_IR,0.9027096622136639,2.112188883891077,11.422353864867578,HOUSEHOLD
